"tid";"price";"timestep"
9089;37.46;2011-08-06 03:00:00
9092;66.09;2011-11-30 13:00:00
9094;39.81;2011-08-07 11:00:00
9095;12.96;2011-12-24 03:00:00
9099;40.86;2011-07-20 01:00:00
9100;44.21;2011-09-04 13:00:00
9103;73.85;2011-03-28 20:00:00
9104;56.85;2011-08-28 22:00:00
9108;44.44;2011-04-12 02:00:00
9109;47.43;2011-09-01 00:00:00
9111;50.1;2011-11-19 08:00:00
9115;43.63;2011-09-09 02:00:00
9118;43.91;2011-11-09 05:00:00
9119;71.55;2011-03-01 19:00:00
9121;45.01;2011-12-05 22:00:00
9124;62.31;2011-03-02 11:00:00
9125;65.77;2011-02-11 18:00:00
9129;47.03;2011-01-25 23:00:00
9130;48.59;2011-10-22 06:00:00
9132;16.9;2011-12-04 02:00:00
9135;56.28;2011-07-25 14:00:00
9138;9.5;2011-06-20 01:00:00
9139;68.92;2011-04-19 08:00:00
9140;47.33;2011-06-20 06:00:00
9141;44.09;2011-02-02 04:00:00
9142;57.41;2011-05-16 15:00:00
9146;67.55;2011-11-30 12:00:00
9149;50.15;2011-03-20 01:00:00
9150;53.02;2011-07-18 11:00:00
9155;51.89;2011-05-29 23:00:00
9157;42.39;2011-11-16 02:00:00
9158;56.39;2011-08-19 21:00:00
9159;58.45;2011-05-06 22:00:00
9160;63.13;2011-01-28 13:00:00
9161;60.16;2011-04-27 20:00:00
9162;53.18;2011-08-16 22:00:00
9163;54.34;2011-03-12 21:00:00
9164;49.32;2011-04-14 05:00:00
9165;61.26;2011-07-13 11:00:00
9166;45.16;2011-01-29 06:00:00
9169;36.79;2011-10-09 04:00:00
9178;63.99;2011-08-22 10:00:00
9184;60.35;2011-07-02 10:00:00
9185;44.15;2011-11-16 01:00:00
9189;67.71;2011-10-06 20:00:00
9190;36.79;2011-10-06 01:00:00
9193;56.19;2011-09-07 09:00:00
9194;57;2011-09-23 14:00:00
9197;69;2011-05-24 09:00:00
9198;35.12;2011-10-25 03:00:00
9201;55.52;2011-04-29 20:00:00
9202;37.48;2011-12-16 02:00:00
9207;45.5;2011-12-01 00:00:00
9208;43.03;2011-11-06 09:00:00
9212;70.06;2011-03-04 18:00:00
9213;45.64;2011-05-15 04:00:00
9214;68.59;2011-08-24 19:00:00
9215;56.03;2011-10-19 14:00:00
9216;42.98;2011-01-23 15:00:00
9217;50.78;2011-08-26 16:00:00
9220;65.24;2011-05-23 15:00:00
9222;42.97;2011-03-21 05:00:00
9226;33.15;2011-10-06 05:00:00
9228;56.98;2011-09-13 21:00:00
9231;57.02;2011-04-15 14:00:00
9235;36.03;2011-10-16 01:00:00
9236;51.31;2011-04-30 21:00:00
9237;53.67;2011-06-05 19:00:00
9239;48.75;2011-05-20 03:00:00
9241;41.54;2011-11-19 05:00:00
9242;59.94;2011-10-17 06:00:00
9243;40.72;2011-11-30 00:00:00
9244;56.87;2011-08-23 20:00:00
9247;37.62;2011-08-04 01:00:00
9248;41.38;2011-11-13 01:00:00
9250;42;2011-06-23 00:00:00
9253;63.82;2011-03-09 07:00:00
9254;53.52;2011-02-10 14:00:00
9262;60.1;2011-09-23 13:00:00
9263;71.41;2011-06-15 18:00:00
9264;64.16;2011-05-27 07:00:00
9265;10.36;2011-01-14 03:00:00
9271;58.97;2011-11-02 06:00:00
9272;57.43;2011-10-11 07:00:00
9275;52.73;2011-05-28 19:00:00
9277;61.06;2011-07-06 11:00:00
9278;61.99;2011-03-14 17:00:00
9291;40.49;2011-10-24 23:00:00
9292;60.2;2011-02-13 19:00:00
9295;40.05;2011-01-07 05:00:00
9297;35.24;2011-12-15 00:00:00
9300;43.95;2011-09-03 06:00:00
9301;46.61;2011-11-19 23:00:00
9306;45.99;2011-06-12 02:00:00
9307;47.98;2011-08-27 15:00:00
9308;35.07;2011-02-13 03:00:00
9309;37.49;2011-04-25 17:00:00
9310;65.03;2011-01-11 12:00:00
9313;50.82;2011-09-16 23:00:00
9315;63.84;2011-06-20 18:00:00
9317;48.58;2011-06-08 01:00:00
9319;21.5;2011-01-07 03:00:00
9321;71.99;2011-03-19 19:00:00
9322;44.46;2011-02-19 03:00:00
9323;53.79;2011-12-01 15:00:00
9325;50.76;2011-12-26 20:00:00
9326;66;2011-01-19 11:00:00
9327;45.12;2011-10-16 17:00:00
9328;59.91;2011-07-13 13:00:00
9331;45.33;2011-11-23 02:00:00
9332;57.42;2011-08-21 21:00:00
9333;57.82;2011-02-16 20:00:00
9334;51.87;2011-10-31 21:00:00
9335;50.72;2011-12-07 16:00:00
9336;43.76;2011-11-05 07:00:00
9337;55.57;2011-11-21 21:00:00
9339;66.92;2011-01-04 07:00:00
9340;58.45;2011-04-12 12:00:00
9343;64.04;2011-03-01 12:00:00
9344;71.19;2011-02-24 18:00:00
9345;5.93;2011-07-24 07:00:00
9349;45.02;2011-05-29 08:00:00
9350;59.28;2011-12-14 10:00:00
9353;48.84;2011-11-11 22:00:00
9354;43.8;2011-09-08 00:00:00
9355;55.64;2011-05-02 16:00:00
9356;65.71;2011-02-24 07:00:00
9361;54.99;2011-07-28 09:00:00
9362;55.03;2011-08-12 22:00:00
9363;32.3;2011-01-02 01:00:00
9364;64.96;2011-05-30 19:00:00
9367;59.02;2011-06-11 09:00:00
9368;45;2011-05-24 00:00:00
9373;57.7;2011-03-25 06:00:00
9374;69.05;2011-06-16 08:00:00
9379;48.91;2011-05-28 15:00:00
9380;35.06;2011-08-07 18:00:00
9381;53.41;2011-08-09 20:00:00
9382;45.8;2011-09-24 01:00:00
9393;16.12;2011-01-01 04:00:00
9394;64.97;2011-10-19 12:00:00
9395;54.46;2011-05-10 23:00:00
9396;44.91;2011-10-01 14:00:00
9195;46;2011-05-04 03:00:00
9196;59.57;2011-09-22 12:00:00
9199;64.83;2011-03-11 08:00:00
9200;59.1;2011-07-07 16:00:00
9203;63.18;2011-03-31 12:00:00
9204;51.63;2011-10-17 21:00:00
9205;63.67;2011-03-14 14:00:00
9206;43.97;2011-10-17 05:00:00
9209;66.03;2011-11-15 15:00:00
9210;48.13;2011-09-10 22:00:00
9211;47.83;2011-02-27 00:00:00
9218;53.45;2011-06-01 23:00:00
9219;49.07;2011-12-11 21:00:00
9221;67.82;2011-03-04 10:00:00
9223;39.97;2011-02-12 04:00:00
9224;44.14;2011-01-26 03:00:00
9225;43.7;2011-11-25 05:00:00
9227;11.58;2011-01-16 05:00:00
9229;48.33;2011-10-26 22:00:00
9230;52.45;2011-01-30 23:00:00
9232;45.86;2011-11-27 17:00:00
9233;71.29;2011-11-22 12:00:00
9234;56.21;2011-11-29 14:00:00
9238;61.07;2011-09-02 14:00:00
9240;52.7;2011-08-06 10:00:00
9245;57.33;2011-09-06 08:00:00
9246;61;2011-12-03 18:00:00
9249;40.28;2011-12-01 05:00:00
9251;43.65;2011-11-12 07:00:00
9252;26.59;2011-10-12 02:00:00
9255;49.05;2011-12-02 23:00:00
9256;24.7;2011-12-18 01:00:00
9257;48.69;2011-01-02 23:00:00
9258;63.99;2011-02-28 17:00:00
9259;46.59;2011-04-12 01:00:00
9260;65.74;2011-08-24 15:00:00
9261;45.68;2011-04-19 03:00:00
9266;45.43;2011-05-10 01:00:00
9267;64.93;2011-09-01 14:00:00
9268;68.09;2011-05-31 12:00:00
9269;49.95;2011-04-17 02:00:00
9270;57.87;2011-05-27 18:00:00
9273;82.63;2011-10-21 19:00:00
9274;56.68;2011-05-21 20:00:00
9276;61.97;2011-03-03 22:00:00
9279;63.33;2011-09-30 21:00:00
9280;20.33;2011-02-14 03:00:00
9281;44.95;2011-02-11 00:00:00
9282;38.66;2011-07-06 04:00:00
9283;48.17;2011-10-15 17:00:00
9284;43.97;2011-11-03 00:00:00
9285;72.92;2011-11-16 08:00:00
9286;44.04;2011-06-24 00:00:00
9287;55.93;2011-06-04 10:00:00
9288;47.25;2011-12-06 06:00:00
9289;45.22;2011-09-27 00:00:00
9290;64.76;2011-04-26 09:00:00
9293;38.17;2011-10-10 05:00:00
9294;46.85;2011-02-21 05:00:00
9296;60.46;2011-07-08 09:00:00
9298;57.66;2011-06-08 06:00:00
9299;76.5;2011-09-09 12:00:00
9302;37.35;2011-11-06 04:00:00
9303;46.9;2011-08-19 06:00:00
9304;63.36;2011-11-25 11:00:00
9305;60.3;2011-04-26 14:00:00
9311;42.32;2011-02-17 03:00:00
9312;39.96;2011-01-20 04:00:00
9314;69.65;2011-03-28 21:00:00
9316;46.25;2011-07-27 23:00:00
9318;55;2011-03-26 23:00:00
9320;12.65;2011-12-30 01:00:00
9324;48.5;2011-12-14 14:00:00
9329;54.45;2011-12-21 15:00:00
9330;31.63;2011-12-17 23:00:00
9338;46.47;2011-11-30 23:00:00
9341;67.81;2011-06-06 21:00:00
9342;53.19;2011-05-22 20:00:00
9346;59.73;2011-01-06 20:00:00
9347;65.1;2011-02-17 10:00:00
9348;52.91;2011-11-30 21:00:00
9351;48.13;2011-07-28 06:00:00
9352;51.7;2011-07-27 22:00:00
9357;51.15;2011-10-11 16:00:00
9358;24.96;2011-12-31 06:00:00
9359;74.13;2011-11-18 12:00:00
9360;54.81;2011-04-01 17:00:00
9365;49.55;2011-12-31 16:00:00
9366;49.03;2011-01-07 06:00:00
9369;63.29;2011-08-22 15:00:00
9370;46.02;2011-01-09 10:00:00
9371;53.19;2011-08-04 13:00:00
9372;22.49;2011-12-25 16:00:00
9375;45.14;2011-09-27 05:00:00
9376;50.29;2011-02-11 06:00:00
9377;48.9;2011-10-25 06:00:00
9378;20.03;2011-02-05 00:00:00
9383;44.08;2011-12-24 18:00:00
9384;4.15;2011-08-09 02:00:00
9385;61.07;2011-02-20 20:00:00
9386;58.44;2011-03-12 17:00:00
9387;48.8;2011-07-11 23:00:00
9388;36.45;2011-08-01 04:00:00
9389;62.72;2011-04-02 09:00:00
9390;36.26;2011-09-13 05:00:00
9391;50.62;2011-07-18 08:00:00
9392;64;2011-02-17 07:00:00
9397;54.81;2011-06-09 07:00:00
9398;56.09;2011-07-22 12:00:00
9406;41.1;2011-11-24 03:00:00
9407;48.7;2011-08-26 22:00:00
9408;42.65;2011-01-21 03:00:00
9410;65.15;2011-03-14 13:00:00
9412;63;2011-04-26 13:00:00
9414;58.93;2011-08-18 09:00:00
9415;70.89;2011-03-04 07:00:00
9416;48.87;2011-02-26 23:00:00
9417;62.01;2011-06-10 16:00:00
9418;39.92;2011-11-14 04:00:00
9419;68.9;2011-05-24 11:00:00
9420;41.63;2011-03-05 15:00:00
9421;65.98;2011-05-17 22:00:00
9422;60.9;2011-04-12 10:00:00
9424;48.36;2011-07-20 22:00:00
9425;42.99;2011-09-20 05:00:00
9426;35.13;2011-01-16 13:00:00
9427;58.57;2011-11-04 14:00:00
9428;54.4;2011-04-04 17:00:00
9431;41.61;2011-02-16 02:00:00
9432;67.02;2011-06-15 21:00:00
9433;55.81;2011-12-22 08:00:00
9434;52.01;2011-10-25 15:00:00
9435;76.73;2011-10-13 19:00:00
9436;30.05;2011-07-18 05:00:00
9437;45.32;2011-05-06 02:00:00
9438;68.6;2011-06-06 12:00:00
9441;47.44;2011-03-01 00:00:00
9442;57.76;2011-04-10 21:00:00
9443;57.19;2011-01-07 14:00:00
9446;70.26;2011-06-08 07:00:00
9447;43.45;2011-05-31 01:00:00
9448;43.19;2011-05-15 16:00:00
9449;57.34;2011-04-01 22:00:00
9450;35.71;2011-10-03 01:00:00
9455;14.08;2011-02-04 03:00:00
9456;32.76;2011-10-08 03:00:00
9460;61.59;2011-05-10 22:00:00
9463;53.13;2011-07-27 15:00:00
9464;69.05;2011-11-11 18:00:00
9465;40.3;2011-07-24 22:00:00
9466;55.24;2011-03-07 13:00:00
9467;48.32;2011-10-06 15:00:00
9468;37.09;2011-04-30 13:00:00
9469;40.52;2011-04-24 18:00:00
9470;26.73;2011-12-24 08:00:00
9471;52.03;2011-03-25 17:00:00
9472;49.94;2011-10-25 23:00:00
9399;50.02;2011-11-02 22:00:00
9400;51.37;2011-07-28 22:00:00
9401;53.59;2011-08-10 11:00:00
9402;45;2011-12-04 16:00:00
9403;66.88;2011-03-23 08:00:00
9404;39.61;2011-11-09 03:00:00
9405;52.5;2011-10-28 21:00:00
9409;64.52;2011-02-02 11:00:00
9411;42.23;2011-09-03 03:00:00
9413;52.71;2011-04-17 23:00:00
9423;47.16;2011-11-17 23:00:00
9429;14.15;2011-07-24 00:00:00
9430;55.02;2011-06-18 19:00:00
9439;48.9;2011-10-03 22:00:00
9440;52.79;2011-05-27 20:00:00
9444;61.98;2011-10-25 09:00:00
9445;53.69;2011-10-04 14:00:00
9451;63.43;2011-06-14 22:00:00
9452;71.59;2011-02-21 18:00:00
9453;37.08;2011-09-17 04:00:00
9454;37.71;2011-11-12 02:00:00
9457;57.64;2011-05-16 19:00:00
9458;14.78;2011-07-17 04:00:00
9459;42.11;2011-10-14 05:00:00
9461;52;2011-07-29 14:00:00
9462;36.03;2011-11-27 10:00:00
9473;60.5;2011-01-10 14:00:00
9474;-34.22;2011-01-01 07:00:00
9476;53.37;2011-04-02 18:00:00
9477;68;2011-09-30 08:00:00
9479;38.99;2011-12-12 00:00:00
9480;52.97;2011-09-05 15:00:00
9482;67.92;2011-04-28 11:00:00
9483;31.34;2011-12-08 03:00:00
9486;54.16;2011-04-28 22:00:00
9489;48.48;2011-06-02 03:00:00
9494;46.23;2011-04-21 04:00:00
9495;65.08;2011-09-21 12:00:00
9501;18.89;2011-12-25 15:00:00
9502;68.99;2011-01-04 09:00:00
9507;50.5;2011-05-28 01:00:00
9511;43.78;2011-07-07 01:00:00
9513;47.5;2011-08-11 07:00:00
9514;48.85;2011-03-25 16:00:00
9515;48.02;2011-12-27 23:00:00
9517;60.23;2011-10-19 13:00:00
9518;48.8;2011-03-15 21:00:00
9519;68.36;2011-02-23 10:00:00
9520;77.99;2011-05-23 09:00:00
9525;56.51;2011-07-25 10:00:00
9528;47.61;2011-09-06 17:00:00
9531;69.83;2011-09-05 11:00:00
9532;51.65;2011-12-27 10:00:00
9535;56.06;2011-06-26 11:00:00
9536;37.31;2011-08-21 04:00:00
9538;46.37;2011-04-05 01:00:00
9540;3.77;2011-12-26 04:00:00
9541;55.09;2011-02-02 20:00:00
9542;51.61;2011-07-15 16:00:00
9543;25.65;2011-07-23 16:00:00
9544;64.39;2011-11-04 10:00:00
9549;48.04;2011-03-19 00:00:00
9554;70;2011-05-23 14:00:00
9555;30;2011-01-09 09:00:00
9558;29.33;2011-08-28 05:00:00
9559;39.83;2011-08-29 00:00:00
9560;34.88;2011-10-02 14:00:00
9561;62.03;2011-10-18 11:00:00
9562;10.05;2011-08-07 06:00:00
9563;72.08;2011-03-18 07:00:00
9564;56.27;2011-10-29 00:00:00
9567;44.93;2011-12-06 21:00:00
9568;65.77;2011-10-13 12:00:00
9569;54.2;2011-05-14 20:00:00
9576;49.9;2011-07-01 16:00:00
9577;60.81;2011-10-31 08:00:00
9578;64.38;2011-03-25 18:00:00
9579;46.99;2011-01-29 02:00:00
9580;43.02;2011-01-30 15:00:00
9582;46.25;2011-06-01 02:00:00
9585;60.23;2011-09-08 10:00:00
9586;56.38;2011-07-21 22:00:00
9589;67.64;2011-09-30 07:00:00
9593;63.4;2011-02-11 09:00:00
9594;46.87;2011-11-12 14:00:00
9599;50.95;2011-07-29 20:00:00
9600;45.04;2011-08-06 22:00:00
9603;58.59;2011-07-09 22:00:00
9604;43.95;2011-11-08 00:00:00
9610;40.88;2011-11-16 03:00:00
9611;53.91;2011-06-04 19:00:00
9614;56.13;2011-01-07 19:00:00
9615;61.19;2011-10-18 10:00:00
9618;45;2011-03-16 05:00:00
9619;66.08;2011-01-20 09:00:00
9622;53.03;2011-03-19 11:00:00
9623;42.16;2011-11-14 00:00:00
9626;76.07;2011-06-08 09:00:00
9627;37.82;2011-07-22 05:00:00
9628;55.68;2011-05-23 22:00:00
9633;63.41;2011-01-23 19:00:00
9634;46.61;2011-06-09 05:00:00
9637;44.41;2011-02-12 02:00:00
9638;59.75;2011-07-13 12:00:00
9641;68.56;2011-10-29 19:00:00
9642;62.13;2011-06-14 19:00:00
9643;26.74;2011-10-02 05:00:00
9644;42.01;2011-06-09 04:00:00
9649;13.83;2011-07-24 09:00:00
9650;50.94;2011-05-21 16:00:00
9653;62.07;2011-02-18 17:00:00
9654;58.74;2011-05-28 09:00:00
9659;26.22;2011-12-25 11:00:00
9662;65.92;2011-03-07 07:00:00
9663;54.64;2011-08-15 22:00:00
9664;28.81;2011-12-13 03:00:00
9665;48.98;2011-08-15 08:00:00
9666;48;2011-01-20 06:00:00
9667;55.44;2011-01-28 15:00:00
9668;46.14;2011-01-16 23:00:00
9669;60.85;2011-03-13 22:00:00
9674;42.05;2011-10-15 01:00:00
9675;55.38;2011-03-08 11:00:00
9676;33.69;2011-12-13 05:00:00
9677;53.28;2011-12-08 13:00:00
9678;42.7;2011-04-22 03:00:00
9679;51.93;2011-08-10 12:00:00
9680;64.2;2011-12-27 19:00:00
9681;53.61;2011-02-26 10:00:00
9684;66.86;2011-06-14 14:00:00
9685;16.9;2011-02-05 08:00:00
9686;40.63;2011-12-30 08:00:00
9687;39.97;2011-07-28 02:00:00
9691;64.06;2011-09-27 06:00:00
9693;45.18;2011-12-08 06:00:00
9699;38.48;2011-06-29 01:00:00
9700;47.14;2011-03-07 05:00:00
9701;51.78;2011-05-21 14:00:00
9702;29.86;2011-10-11 04:00:00
9705;40.72;2011-07-05 03:00:00
9706;53.57;2011-12-26 17:00:00
9707;53.19;2011-08-02 12:00:00
9708;43.53;2011-07-10 14:00:00
9711;67.89;2011-11-15 20:00:00
9712;48.84;2011-01-27 23:00:00
9715;45.44;2011-04-18 02:00:00
9716;33.7;2011-04-10 08:00:00
9721;55.33;2011-04-23 19:00:00
9722;43.08;2011-10-02 23:00:00
9724;62.98;2011-11-28 20:00:00
9725;33.91;2011-05-01 00:00:00
9726;66.88;2011-03-30 07:00:00
9728;57.06;2011-04-19 15:00:00
9730;59.56;2011-02-03 07:00:00
9732;51.8;2011-12-27 09:00:00
9735;65.99;2011-01-27 10:00:00
9736;55.02;2011-09-22 14:00:00
9475;63.03;2011-05-06 07:00:00
9478;40.56;2011-12-31 15:00:00
9481;66;2011-02-01 11:00:00
9484;53.19;2011-07-08 14:00:00
9485;46.06;2011-12-04 22:00:00
9487;64.93;2011-06-06 16:00:00
9488;52.71;2011-07-09 09:00:00
9490;64.07;2011-09-18 19:00:00
9491;41.06;2011-11-08 05:00:00
9492;44.94;2011-02-18 03:00:00
9493;47.87;2011-02-20 17:00:00
9496;46.24;2011-01-26 02:00:00
9497;54.08;2011-08-18 18:00:00
9498;59.91;2011-06-18 08:00:00
9499;53.2;2011-05-28 22:00:00
9500;50.8;2011-02-10 21:00:00
9503;52.5;2011-10-12 22:00:00
9504;56.19;2011-02-27 21:00:00
9505;31.15;2011-08-03 04:00:00
9506;53.03;2011-11-18 21:00:00
9508;52.69;2011-11-24 22:00:00
9509;55.28;2011-08-17 22:00:00
9510;49.29;2011-12-28 10:00:00
9512;51.2;2011-11-19 13:00:00
9516;23.61;2011-02-05 10:00:00
9521;40.99;2011-05-31 02:00:00
9522;55.3;2011-07-21 18:00:00
9523;49.05;2011-10-16 21:00:00
9524;42.64;2011-10-24 15:00:00
9526;56;2011-08-02 11:00:00
9527;51.83;2011-12-31 10:00:00
9529;53.9;2011-03-10 11:00:00
9530;56.19;2011-11-25 15:00:00
9533;48.54;2011-06-12 09:00:00
9534;45.08;2011-10-23 11:00:00
9537;71.3;2011-05-31 11:00:00
9539;55.07;2011-06-23 13:00:00
9545;12.18;2011-12-29 03:00:00
9546;59.89;2011-08-27 11:00:00
9547;52.78;2011-08-05 14:00:00
9548;43.68;2011-07-21 00:00:00
9550;48.76;2011-05-20 04:00:00
9551;18.35;2011-04-09 04:00:00
9552;53.91;2011-01-15 16:00:00
9553;39.5;2011-09-28 03:00:00
9556;-0.03;2011-01-01 09:00:00
9557;49.33;2011-04-06 05:00:00
9565;53.83;2011-03-21 06:00:00
9566;67.94;2011-05-11 17:00:00
9570;15.44;2011-10-06 04:00:00
9571;54.89;2011-05-07 08:00:00
9572;50.48;2011-02-18 23:00:00
9573;69.51;2011-04-18 09:00:00
9574;50.55;2011-07-22 23:00:00
9575;49.15;2011-02-28 00:00:00
9581;31.11;2011-12-24 23:00:00
9583;59.03;2011-07-06 18:00:00
9584;65.28;2011-10-05 11:00:00
9587;55.92;2011-12-19 11:00:00
9588;56.53;2011-04-19 16:00:00
9590;65.83;2011-03-25 19:00:00
9591;43.95;2011-11-03 23:00:00
9592;58.79;2011-04-11 06:00:00
9595;68.53;2011-10-25 20:00:00
9596;53.86;2011-03-18 16:00:00
9597;19.18;2011-07-24 15:00:00
9598;45;2011-04-26 05:00:00
9601;49.43;2011-10-08 07:00:00
9602;22.04;2011-10-10 02:00:00
9605;40.4;2011-09-08 01:00:00
9606;25.35;2011-04-24 14:00:00
9607;69.91;2011-05-19 07:00:00
9608;48.79;2011-09-24 17:00:00
9609;43.54;2011-01-24 03:00:00
9612;45.44;2011-01-19 01:00:00
9613;47.55;2011-05-10 00:00:00
9616;48.82;2011-01-29 23:00:00
9617;35.69;2011-08-08 00:00:00
9620;44.53;2011-05-03 02:00:00
9621;46.08;2011-09-10 16:00:00
9624;40.6;2011-01-15 07:00:00
9625;47.53;2011-03-18 02:00:00
9629;70.16;2011-10-03 19:00:00
9630;37.54;2011-09-21 01:00:00
9631;36.93;2011-12-12 01:00:00
9632;71.04;2011-11-16 11:00:00
9635;66.92;2011-09-30 10:00:00
9636;57.08;2011-01-13 10:00:00
9639;43.09;2011-03-10 03:00:00
9640;67.89;2011-06-10 12:00:00
9645;66.31;2011-11-10 16:00:00
9646;64.67;2011-02-26 18:00:00
9647;67.95;2011-05-09 20:00:00
9648;39.48;2011-02-09 04:00:00
9651;18.92;2011-09-13 01:00:00
9652;44.93;2011-03-09 01:00:00
9655;48.21;2011-04-08 23:00:00
9656;71.02;2011-10-13 10:00:00
9657;69;2011-11-17 12:00:00
9658;42.1;2011-07-16 13:00:00
9660;50.9;2011-10-20 06:00:00
9661;41.93;2011-01-04 03:00:00
9670;61.2;2011-03-15 11:00:00
9671;37.25;2011-09-14 01:00:00
9672;64.87;2011-10-04 11:00:00
9673;48.45;2011-05-15 18:00:00
9682;47.27;2011-11-05 09:00:00
9683;48.53;2011-06-11 15:00:00
9688;58.44;2011-01-14 17:00:00
9689;49.15;2011-03-08 22:00:00
9690;13.77;2011-04-25 01:00:00
9692;51.85;2011-11-10 22:00:00
9694;21.99;2011-08-07 14:00:00
9695;53.03;2011-03-21 15:00:00
9696;68.94;2011-05-17 08:00:00
9697;60;2011-06-20 10:00:00
9698;38.01;2011-04-23 15:00:00
9703;57.13;2011-04-16 22:00:00
9704;35.13;2011-08-15 05:00:00
9709;68.99;2011-11-01 18:00:00
9710;55.06;2011-08-16 10:00:00
9713;33.29;2011-08-14 05:00:00
9714;65.55;2011-11-02 12:00:00
9717;44.53;2011-12-10 14:00:00
9718;42.99;2011-04-22 02:00:00
9719;48.78;2011-02-06 11:00:00
9720;5.21;2011-06-19 05:00:00
9723;47.16;2011-03-15 16:00:00
9727;61.46;2011-09-26 11:00:00
9729;58.35;2011-06-21 07:00:00
9731;68.17;2011-10-11 08:00:00
9733;43.39;2011-02-14 06:00:00
9734;40.29;2011-08-22 05:00:00
9738;57.44;2011-07-25 19:00:00
9739;60.17;2011-01-21 14:00:00
9742;20.35;2011-07-24 10:00:00
9745;52.49;2011-08-11 20:00:00
9746;47.98;2011-02-23 23:00:00
9749;46.91;2011-06-04 01:00:00
9756;45.69;2011-08-02 06:00:00
9757;44.17;2011-08-23 23:00:00
9758;68.08;2011-06-06 17:00:00
9759;59.67;2011-05-14 11:00:00
9760;49.98;2011-07-28 17:00:00
9761;47.76;2011-12-16 06:00:00
9762;52.68;2011-01-05 21:00:00
9763;50.25;2011-03-22 15:00:00
9764;49.05;2011-03-02 23:00:00
9765;69.73;2011-01-20 18:00:00
9766;62.27;2011-05-26 10:00:00
9767;39.39;2011-08-21 05:00:00
9768;63.11;2011-04-04 14:00:00
9769;64.47;2011-01-31 11:00:00
9770;68.99;2011-02-17 19:00:00
9771;50.03;2011-07-30 10:00:00
9772;50.51;2011-06-11 00:00:00
9773;39.32;2011-09-04 02:00:00
9737;19.99;2011-05-01 12:00:00
9740;37.88;2011-05-16 04:00:00
9741;52;2011-10-14 21:00:00
9743;34.94;2011-01-23 07:00:00
9744;47.58;2011-09-04 18:00:00
9747;56.02;2011-04-24 21:00:00
9748;46;2011-01-25 06:00:00
9750;54.56;2011-09-17 00:00:00
9751;64.77;2011-07-20 11:00:00
9752;68.24;2011-10-10 09:00:00
9753;53.98;2011-01-27 21:00:00
9754;69.83;2011-05-25 19:00:00
9755;111.01;2011-11-14 17:00:00
9774;64.95;2011-11-30 14:00:00
9775;61.8;2011-06-09 16:00:00
9776;33.58;2011-08-03 01:00:00
9778;54.48;2011-10-01 10:00:00
9779;64.92;2011-06-10 20:00:00
9780;45;2011-04-28 04:00:00
9781;49.6;2011-08-19 16:00:00
9799;59.49;2011-09-13 07:00:00
9800;50.32;2011-10-09 00:00:00
9801;52.46;2011-10-26 21:00:00
9802;58.42;2011-01-05 07:00:00
9805;63;2011-02-24 14:00:00
9806;82.12;2011-03-07 19:00:00
9809;55.02;2011-03-03 15:00:00
9810;39.17;2011-08-28 08:00:00
9812;44.12;2011-09-11 13:00:00
9813;61.2;2011-01-10 09:00:00
9816;1.91;2011-07-24 05:00:00
9817;46;2011-05-03 01:00:00
9822;46.36;2011-01-05 00:00:00
9823;49.93;2011-01-29 22:00:00
9825;61.08;2011-01-19 15:00:00
9826;46.3;2011-05-26 03:00:00
9829;53.48;2011-04-09 09:00:00
9830;52.89;2011-10-01 11:00:00
9835;19.1;2011-12-29 06:00:00
9836;64.51;2011-06-10 14:00:00
9842;50.56;2011-09-17 08:00:00
9843;41.69;2011-03-05 13:00:00
9844;66.37;2011-01-24 09:00:00
9845;41.65;2011-10-26 02:00:00
9848;73.17;2011-03-03 19:00:00
9849;40.83;2011-04-24 09:00:00
9852;47.07;2011-03-26 02:00:00
9853;48.89;2011-06-07 01:00:00
9856;24.93;2011-01-13 01:00:00
9857;54.1;2011-08-13 12:00:00
9861;56.28;2011-04-02 11:00:00
9865;55.15;2011-10-12 21:00:00
9870;37.8;2011-10-09 15:00:00
9873;39.91;2011-07-31 09:00:00
9875;44.95;2011-02-23 04:00:00
9876;50.84;2011-07-27 21:00:00
9879;50.23;2011-03-28 15:00:00
9882;63.02;2011-01-09 18:00:00
9886;49.17;2011-09-08 06:00:00
9887;54.28;2011-01-14 13:00:00
9889;66.75;2011-03-29 09:00:00
9892;50.4;2011-12-15 10:00:00
9894;47.39;2011-08-04 06:00:00
9897;52.28;2011-07-27 16:00:00
9898;33.53;2011-12-22 04:00:00
9901;62.97;2011-02-21 17:00:00
9902;63.45;2011-04-15 12:00:00
9904;53.91;2011-12-27 20:00:00
9905;64.99;2011-11-03 16:00:00
9913;47.43;2011-11-05 22:00:00
9914;68.97;2011-04-07 20:00:00
9920;61.28;2011-06-01 21:00:00
9921;64.83;2011-01-28 17:00:00
9922;66;2011-10-19 09:00:00
9923;18.05;2011-04-10 06:00:00
9924;39.03;2011-07-16 06:00:00
9925;60.3;2011-05-04 14:00:00
9926;68.3;2011-03-21 09:00:00
9929;64.13;2011-10-05 18:00:00
9930;51.12;2011-07-18 22:00:00
9933;62.08;2011-10-17 14:00:00
9934;52.52;2011-12-06 15:00:00
9937;29.2;2011-08-07 13:00:00
9938;44.91;2011-09-14 23:00:00
9941;54.94;2011-08-01 07:00:00
9942;55.29;2011-10-08 09:00:00
9945;82.81;2011-05-20 12:00:00
9946;46.82;2011-02-27 01:00:00
